"team","field_third","carries_allowed","yards_per_carry_allowed","epa_per_rush_allowed","success_rate_allowed","explosive_rate_allowed","stuff_rate_generated","carries_faced","carries_charted","carry_share_allowed","evidence_class","output_class","window"
"NE","MIDDLE",330,3.43333333333333,-0.0695580101094086,0.409090909090909,0.0242424242424242,0.127272727272727,1269,1249,0.264211369095276,"STRONG","OBSERVED","recent"
"NE","RIGHT",443,4.01805869074492,-0.0333281568940464,0.424379232505643,0.0564334085778781,0.164785553047404,1269,1249,0.354683746997598,"STRONG","OBSERVED","recent"
"NO","LEFT",531,4.2316384180791,-0.0597616122982305,0.406779661016949,0.0734463276836158,0.167608286252354,1296,1284,0.413551401869159,"STRONG","OBSERVED","recent"
"NO","MIDDLE",216,3.55092592592593,-0.136413531420824,0.384259259259259,0.0416666666666667,0.152777777777778,1296,1284,0.168224299065421,"STRONG","OBSERVED","recent"
"NO","RIGHT",537,4.74487895716946,-0.00612741853854966,0.411545623836127,0.0726256983240224,0.156424581005587,1296,1284,0.418224299065421,"STRONG","OBSERVED","recent"
"NYG","LEFT",485,4.98969072164949,0.0330853068614637,0.412371134020618,0.103092783505155,0.16701030927835,1312,1300,0.373076923076923,"STRONG","OBSERVED","recent"
"NYG","MIDDLE",292,4.1541095890411,0.0262176031670534,0.462328767123288,0.0958904109589041,0.191780821917808,1312,1300,0.224615384615385,"STRONG","OBSERVED","recent"
"NYG","RIGHT",523,5.12237093690249,0.0423716932549413,0.460803059273423,0.105162523900574,0.181644359464627,1312,1300,0.402307692307692,"STRONG","OBSERVED","recent"
"NYJ","LEFT",530,4.34716981132076,-0.00100985013123111,0.418867924528302,0.090566037735849,0.222641509433962,1404,1388,0.381844380403458,"STRONG","OBSERVED","recent"
"NYJ","MIDDLE",343,3.94752186588921,-0.0546263490315875,0.399416909620991,0.0495626822157434,0.154518950437318,1404,1388,0.247118155619597,"STRONG","OBSERVED","recent"
"NYJ","RIGHT",515,4.0504854368932,-0.0713706643451576,0.4,0.0640776699029126,0.18252427184466,1404,1388,0.371037463976945,"STRONG","OBSERVED","recent"
"PHI","LEFT",459,4.17211328976035,-0.0789875740765188,0.389978213507625,0.0675381263616558,0.152505446623094,1180,1160,0.395689655172414,"STRONG","OBSERVED","recent"
"PHI","MIDDLE",274,3.86496350364964,0.00523360927976496,0.503649635036496,0.062043795620438,0.145985401459854,1180,1160,0.236206896551724,"STRONG","OBSERVED","recent"
"PHI","RIGHT",427,4.26932084309133,-0.0852576375456168,0.374707259953162,0.0843091334894614,0.180327868852459,1180,1160,0.368103448275862,"STRONG","OBSERVED","recent"
"PIT","LEFT",527,4.4876660341556,-0.0381113868400956,0.385199240986717,0.0967741935483871,0.191650853889943,1219,1209,0.435897435897436,"STRONG","OBSERVED","recent"
"PIT","MIDDLE",307,3.53745928338762,-0.0376415084253914,0.387622149837134,0.0390879478827362,0.162866449511401,1219,1209,0.253928866832093,"STRONG","OBSERVED","recent"
"PIT","RIGHT",375,4.464,-0.0967492157703163,0.410666666666667,0.0773333333333333,0.170666666666667,1219,1209,0.310173697270471,"STRONG","OBSERVED","recent"
"SEA","LEFT",480,4.64583333333333,-0.00269352552164638,0.410416666666667,0.09375,0.179166666666667,1252,1243,0.386162510056315,"STRONG","OBSERVED","recent"
"SEA","MIDDLE",355,3.7830985915493,-0.125861827497258,0.408450704225352,0.0366197183098592,0.16056338028169,1252,1243,0.285599356395817,"STRONG","OBSERVED","recent"
"SEA","RIGHT",408,4.10049019607843,-0.0929242635390265,0.401960784313725,0.053921568627451,0.196078431372549,1252,1243,0.328238133547868,"STRONG","OBSERVED","recent"
"SF","LEFT",380,4.41315789473684,0.00869854079244485,0.444736842105263,0.0789473684210526,0.186842105263158,1160,1141,0.333041191936897,"STRONG","OBSERVED","recent"
"SF","MIDDLE",376,3.67287234042553,-0.0150043982032445,0.446808510638298,0.0292553191489362,0.140957446808511,1160,1141,0.329535495179667,"STRONG","OBSERVED","recent"
"SF","RIGHT",385,4.87792207792208,0.0124367541441336,0.446753246753247,0.0857142857142857,0.181818181818182,1160,1141,0.337423312883436,"STRONG","OBSERVED","recent"
"TB","LEFT",398,3.93467336683417,-0.170487560853381,0.314070351758794,0.0678391959798995,0.241206030150754,1081,1059,0.375826251180359,"STRONG","OBSERVED","recent"
"TB","MIDDLE",304,3.80592105263158,-0.0925388368758069,0.447368421052632,0.0427631578947368,0.207236842105263,1081,1059,0.287063267233239,"STRONG","OBSERVED","recent"
"TB","RIGHT",357,4.3921568627451,0.0147299148823411,0.431372549019608,0.0868347338935574,0.165266106442577,1081,1059,0.337110481586402,"STRONG","OBSERVED","recent"
"TEN","LEFT",460,4.64565217391304,-0.0129466977636047,0.4,0.0869565217391304,0.221739130434783,1287,1280,0.359375,"STRONG","OBSERVED","recent"
"TEN","MIDDLE",419,3.44391408114558,-0.119002012703087,0.362768496420048,0.045346062052506,0.205250596658711,1287,1280,0.32734375,"STRONG","OBSERVED","recent"
"TEN","RIGHT",401,4.41895261845387,0.0222031502036528,0.423940149625935,0.0673316708229426,0.177057356608479,1287,1280,0.31328125,"STRONG","OBSERVED","recent"
"WAS","LEFT",537,4.99441340782123,0.0150806682048299,0.424581005586592,0.0931098696461825,0.163873370577281,1351,1335,0.402247191011236,"STRONG","OBSERVED","recent"
"WAS","MIDDLE",284,4.08802816901408,-0.0577131040201136,0.443661971830986,0.0528169014084507,0.144366197183099,1351,1335,0.212734082397004,"STRONG","OBSERVED","recent"
"WAS","RIGHT",514,4.63618677042802,0.0297316587169589,0.433852140077821,0.0972762645914397,0.173151750972763,1351,1335,0.38501872659176,"STRONG","OBSERVED","recent"
